id,name,yamakei,yamap,wikipedia,yamakei_id,yamap_id,wikipedia_title
121829,天狗岩,X,X,X,,,
121830,中の岩,X,O,X,,16421,
121831,夜叉山,X,X,X,,,
121832,富士山,X,X,X,,,
121833,堂所山,X,O,X,,15008,
121834,麻仁祖山,X,X,X,,,
121835,吹上山,X,X,X,,,
121836,ライオン岩,X,X,X,,,
121837,神居岩,X,X,X,,,
121838,屛風岩,X,X,X,,,
121839,夫婦岩,X,X,X,,,
121840,天狗岩,X,O,X,,1191,
121841,天狗岩,X,X,X,,,
121842,夫婦岩,X,X,X,,,
121843,瞰望岩,X,X,X,,,
121844,縫道石,X,X,O,,,縫道石山
121845,平森,X,X,X,,,
121846,大石上,X,X,X,,,
121847,マル,X,X,X,,,
121848,オミキスズ岩,X,X,X,,,
121849,鳴沢峰,X,X,X,,,
121850,大野亀,X,X,X,,,
121851,大洞岩,X,X,X,,,
121852,大岩,X,X,X,,,
121853,鷹見岩,X,X,X,,,
121854,大日岩,X,X,O,,,金峰山 (山梨県・長野県)
121855,天狗岩,X,X,X,,,
121856,奥庭,X,X,O,,,大沢崩れ
121857,窓岩,X,X,X,,,
121858,烏帽子岩,X,X,X,,,
121859,谷京峠,X,X,X,,,
121860,トキンの岩,X,X,X,,,
121861,鍋割,X,X,X,,,
121862,鋸岩,X,X,X,,,
121863,幕岩,X,X,X,,,
121864,小石下,X,X,X,,,
121865,蕨段,X,X,O,,,荒川岳
121866,丸子富士,X,O,O,,7950,丸子富士
121867,朝鮮岩,X,X,O,,,朝鮮岩
121868,鐘掛岩,X,X,X,,,
121869,立岩,X,X,X,,,
121870,上臈岩,X,X,X,,,
121871,獅子岩,X,X,X,,,
121872,高処,X,X,X,,,
121873,後山,X,O,X,,5498,
121874,七つ山,X,O,X,,14368,
121875,西山,X,O,X,,4869,
121876,尾村山,X,O,X,,5871,
121877,滝頭山,X,O,O,,14381,滝頭山 (愛知県)
121878,ウズ,X,O,X,,7115,
121879,小太郎岩,X,X,X,,,
121880,天狗岩,X,X,X,,,
121881,日籠岩,X,X,X,,,
121882,天狗岩,X,X,X,,,
121883,燕岩,X,X,X,,,
121884,天狗岩,X,X,X,,,
121885,柳の越,X,X,X,,,
121886,日和山,X,O,X,,5600,
121887,石山,X,X,X,,,
121888,古希山,X,O,X,,15577,
121889,神島小富士,X,X,X,,,
121890,槍戸山,X,O,O,,14648,槍戸山
121891,日向舟,X,X,X,,,
121892,デン笠,X,O,X,,2430,
121893,高本山,X,X,X,,,
121894,広戸山,X,X,X,,,
121895,水晶山,X,O,X,,7053,
121896,高通山,X,O,O,,3637,烏帽子山 (松崎町)
121897,鷹の巣山,X,O,X,,6695,
121898,仙元峠,X,X,O,,,大霧山
121899,右善坊山,X,X,X,,,
121900,滝山,X,O,X,,3115,
121901,三ツ頭,X,X,X,,,
121902,馬坂山,X,X,X,,,
121903,雪入山,X,O,O,,15067,雪入山
121904,羽黒山,X,O,X,,4864,
121905,兜岩,X,X,X,,,
121906,一色山,X,X,X,,,
121907,寺ノ入山,X,X,X,,,
121908,精進山,X,O,X,,14462,
121909,満寿山,X,O,X,,1854,
121910,根子岳東峰,X,O,O,,3,根子岳 (熊本県)
121911,北沢山,X,X,X,,,
121912,南条八石,X,O,X,,4335,
121913,上八石,X,O,X,,4314,
121914,ジャコノ峰,X,X,X,,,
121915,檜横手山,X,O,X,,20023,
121916,大滝山,X,X,X,,,
121917,岩井堂山,X,X,X,,,
121918,焼峰の頭,X,X,O,,,焼峰山
121919,雷電山,X,X,X,,,
121920,城山,X,O,X,,1249,
121921,奥ノ峰,X,X,X,,,
121922,アルマヤ天,X,X,X,,,
121923,猟師ノ頭,X,X,X,,,
121924,見晴岳,X,O,X,,5516,
121925,十二天,X,X,X,,,
121926,琴平山,X,X,X,,,
121927,高鳥屋,X,X,X,,,
121928,向山,X,X,X,,,
121929,西岳,X,X,X,,,
121930,垣越山,X,O,X,,2610,
121931,不動岳,X,X,X,,,
121932,大洞山,X,X,O,,,大洞山
121933,明神峰,X,X,X,,,
121934,羽黒山,X,O,O,,2784,羽黒山 (栃木県)
121935,八重樺原,X,X,X,,,
121936,天狗岩,X,X,O,,,藤原岳
121937,天狗山,X,O,X,,15035,
121938,石垣山,X,X,X,,,
121939,金龍山,X,X,X,,,
121940,南有越山,X,X,X,,,
121941,水山,X,X,X,,,
121942,篠戸山,X,X,X,,,
121943,赤岩ノ頭,X,X,X,,,
121944,小黒,X,X,X,,,
121945,檜岳,X,O,X,,9670,
121946,エビラ沢ノ頭,X,X,O,,,北丹沢
121947,パラジマノ頭,X,X,X,,,
121948,革籠石山,X,O,O,,799,革籠石山
121949,一里ヶ曽根,X,X,O,,,女峰山
121950,悪石,X,X,X,,,
121951,秋山,X,X,X,,,
121952,天狗山,X,X,X,,,
121953,富士山,X,X,X,,,
121954,高柴,X,X,X,,,
121955,丸山,X,X,X,,,
121956,日向平,X,X,X,,,
121957,小出屋山,X,X,X,,,
121958,雷電山,X,X,O,,,雷電山
121959,鈴嶽,X,X,O,,,赤城山
121960,赤谷,X,X,X,,,
121961,御前平,X,X,X,,,
121962,日向山,X,X,X,,,
121963,ふじ山,X,X,X,,,
121964,秋葉山,X,X,X,,,
121965,伊賀野山,X,X,X,,,
121966,雨呼山,X,O,X,,14108,
121967,天狗山,X,X,X,,,
121968,石尊山,X,X,X,,,
121969,高登山,X,X,X,,,
121970,後山,X,X,X,,,
121971,朝日山,X,X,X,,,
121972,都室山,X,O,X,,7166,
121973,赤面山,X,X,X,,,
121974,両谷山,X,X,X,,,
121975,鐘掛城,X,X,O,,,城峯山
121976,水晶山,X,O,X,,20047,
121977,朝香嶺,X,X,X,,,
121978,マツオ,X,X,X,,,
121979,高松山,X,O,X,,6130,
121980,虫倉山,X,X,X,,,
121981,保倉山,X,X,X,,,
121982,鈴蘭峰,X,X,X,,,
121983,檜峠山,X,X,X,,,
121984,池尻山,X,X,X,,,
121985,富士塚山,X,O,X,,15030,
121986,四阿屋山,X,X,X,,,
121987,お天狗様山,X,X,X,,,
121988,硯竜山,X,X,X,,,
121989,弘法山,X,X,X,,,
121990,高ボッチ,X,X,X,,,
121991,安曽岡山,X,X,X,,,
121992,竜王山,X,X,X,,,
121993,崩口峰,X,X,X,,,
121994,武石山,X,X,O,,,美ヶ原
121995,天狗山,X,X,X,,,
121996,陣馬鳥越山,X,O,X,,7845,
121997,飯綱山,X,X,O,,,市立小諸高原美術館・白鳥映雪館
121998,黒柏木山,X,O,X,,20048,
121999,矢沢山,X,X,X,,,
122000,大富士山,X,X,X,,,
122001,金原峰,X,X,X,,,
122002,虚空蔵山,X,X,O,,,太郎山 (長野県上田市)
122003,石尊山,X,X,O,,,浅間山
122004,神巖山,X,X,X,,,
122005,大遠火,X,X,X,,,
122006,遠見,X,X,X,,,
122007,林岳,X,X,X,,,
122008,岩岳,X,X,X,,,
122009,和田峠山,X,O,O,,14486,和田峠 (長野県)
122010,不動峰,X,X,X,,,
122011,水沢山,X,X,X,,,
122012,余里峠山,X,X,X,,,
122013,朳山,X,O,X,,3338,
122014,鶉山,X,X,X,,,
122015,矢筈山,X,O,X,,861,
122016,比延山,X,X,X,,,
122017,西林寺山,X,X,X,,,
122018,八日山,X,O,X,,536,
122019,和布山,X,X,X,,,
122020,鈴堀山,X,X,X,,,
122021,童子山,X,X,O,,,童子山公園
122022,兎荷山,X,O,X,,8192,
122023,兎走山,X,O,X,,4935,
122024,阿伏兎山,X,X,X,,,
122025,雷電山,X,O,X,,15324,
122026,剣ヶ峰,X,X,X,,,
122027,島倉山,X,X,X,,,
122028,第一高倉山,X,X,X,,,
122029,第二高倉山,X,X,X,,,
122030,良々堂山,X,X,X,,,
122031,宗賀岩,X,X,X,,,
122032,勝賀岩,X,X,X,,,
122033,一の森,X,X,X,,,
122034,上三峰山,X,X,X,,,
122035,三峰山,X,X,X,,,
122036,下三峰山,X,X,X,,,
122037,大曽根山,X,X,X,,,
122038,焼倉,X,X,X,,,
122039,樅山,X,X,X,,,
122040,高ボッチ,X,X,X,,,
122041,猿内,X,X,X,,,
122042,三倉山,X,X,X,,,
122043,ガロ山,X,X,X,,,
122044,カヤノキビラノ頭,X,X,X,,,
122045,大黒岩,X,X,X,,,
122046,西峰,X,X,X,,,
122047,経塚山,X,X,X,,,
122048,ソーヤノ丸デッコ,X,X,X,,,
122049,奥の院,X,X,X,,,
122050,上高岩山,X,O,X,,1888,
122051,三国峠,X,O,X,,19999,
122052,軍刀利山,X,X,O,,,三国峠 (東京都・神奈川県・山梨県)
122053,万六ノ頭,X,X,X,,,
122054,豆佐嵐山,X,O,X,,7335,
122055,白岩山,X,O,O,,8318,武甲山
122056,黒ドッケ,X,X,X,,,
122057,辛垣山,X,O,X,,9361,
122058,三方山,X,O,X,,4192,
122059,唐松山,X,O,X,,2212,
122060,天竺山,X,O,X,,8329,
122061,久良見山,X,X,X,,,
122062,天神山,X,X,X,,,
122063,鴨ヶ岳,X,O,X,,14317,
122064,大法山,X,O,X,,14255,
122065,白馬山,X,O,X,,14256,
122066,三高山,X,O,X,,14257,
122067,御春山,X,O,X,,7484,
122068,椿山,X,X,X,,,
122069,込縄山,X,X,X,,,
122070,松田富士,X,X,X,,,
122071,藤坂山,X,O,X,,14843,
122072,稲荷山,X,X,X,,,
122073,大辻,X,X,X,,,
122074,城之山,X,X,X,,,
122075,オベラ山,X,X,X,,,
122076,浅利山,X,X,X,,,
122077,大光寺山,X,X,X,,,
122078,須花山,X,X,X,,,
122079,寺沢山,X,X,X,,,
122080,庚申山,X,X,X,,,
122081,烏ヶ岳,X,O,X,,6129,
122082,蓬山,X,X,X,,,
122083,白岩山,X,X,X,,,
122084,寄居山,X,X,X,,,
122085,扇山,X,X,X,,,
122086,大網山,X,X,X,,,
122087,鰻山,X,X,X,,,
122088,三峰山,X,X,X,,,
122089,榛名山,X,X,X,,,
122090,萱場山,X,X,X,,,
122091,下彦間山,X,X,X,,,
122092,彦間山,X,X,X,,,
122093,奥駒戸山,X,X,X,,,
122094,黒岩山,X,X,O,,,帝釈山脈
122095,引馬山,X,X,X,,,
122096,千手山,X,O,X,,2801,
122097,入石山,X,X,X,,,
122098,鶴下山,X,X,X,,,
122099,滝尾山,X,X,X,,,
122100,猪ノ倉山,X,O,X,,1420,
122101,大入山,X,X,X,,,
122102,昼寝山,X,O,X,,8962,
122103,大神山,X,X,X,,,
122104,石尊山,X,O,O,,7521,石尊山
122105,金山岳,X,O,X,,15539,
122106,ヤケ山ノ峰,X,X,X,,,
122107,富士浅間山,X,X,X,,,
122108,富士山,X,X,X,,,
122109,奥ほおのき山,X,X,X,,,
122110,菊沢山,X,X,X,,,
122111,万仏山,X,X,X,,,
122112,高鳥屋山,X,O,X,,14337,
122113,山寺山,X,O,X,,1992,
122114,旗振山,X,O,O,,7792,旗振山 (神戸市)
122115,独鈷山,X,X,X,,,
122116,御前ヶ遊窟,X,X,X,,,
122117,遊泉寺砂山,X,O,X,,9910,
122118,浅間山,X,X,X,,,
122119,笠石山,X,X,X,,,
122120,岩鼻山,X,X,X,,,
122121,シャレ山,X,X,X,,,
122122,丸山,X,O,X,,6103,
122123,飯盛山,X,O,X,,14141,
122124,飯盛山,X,X,X,,,
122125,風早山,X,X,X,,,
122126,羽賀山,X,X,X,,,
122127,川越山,X,O,X,,16253,
122128,般若山,X,O,X,,6749,
122129,大峯山,X,X,X,,,
122130,碓氷山,X,X,O,,,碓氷関所
122131,七ツ石山,X,O,X,,8876,
122132,古城山,X,O,X,,7668,
122133,小表山,X,O,X,,8919,
122134,日神山,X,X,X,,,
122135,大鐘山,X,O,X,,3646,
122136,大杉山,X,X,X,,,
122137,丹野平,X,X,X,,,
122138,森山,X,X,X,,,
122139,孔ノ山,X,X,X,,,
122140,台ノ山,X,X,X,,,
122141,船原,X,X,X,,,
122142,高塚山,X,X,X,,,
122143,中群山,X,X,X,,,
122144,御十八夜,X,X,X,,,
122145,たぬき山,X,X,X,,,
122146,星見山,X,X,X,,,
122147,月見山,X,O,X,,1186,
122148,行燈峰,X,X,X,,,
122149,ギタ山,X,X,X,,,
122150,焼山,X,O,X,,7628,
122151,愛宕山,X,X,X,,,
122152,榎窪山,X,O,X,,574,
122153,越生駒ヶ岳,X,O,O,,5636,越生駒ヶ岳
122154,弁天山,X,O,X,,5786,
122155,経塚山,X,X,X,,,
122156,敷地山ノ頭,X,X,X,,,
122157,芋ノ沢ノ頭,X,X,X,,,
122158,ワナバノ頭,X,X,X,,,
122159,上ノ丸,X,X,O,,,上ノ丸
122160,大久保山,X,X,X,,,
122161,子孫山ノ頭,X,O,X,,5124,
122162,棚上ノ丸,X,O,X,,9858,
122163,水無ノ頭,X,O,X,,15139,
122164,高指峰,X,X,X,,,
122165,大杉沢ノ頭,X,X,O,,,西丹沢
122166,大ノ山,X,O,X,,3022,
122167,権現平,X,O,X,,565,
122168,鬼ヶ岩ノ頭,X,X,O,,,鬼ヶ岩ノ頭
122169,タロベエ峰,X,X,X,,,
122170,六百沢ノ頭,X,X,X,,,
122171,栂立ノ頭,X,X,O,,,栂立ノ頭
122172,鐘沢ノ頭,X,X,O,,,東丹沢
122173,名倉金剛山,X,O,X,,4909,
122174,熊笹ノ峰,X,X,O,,,熊笹ノ峰
122175,寿岳,X,X,O,,,三角沢ノ頭
122176,坂田山,X,O,O,,3126,坂田山
122177,鷹落場,X,O,X,,10042,
122178,椿丸,X,O,X,,6108,
122179,七尾山,X,O,X,,6546,
122180,鍋嵐,X,X,O,,,鍋嵐
122181,西沢ノ頭,X,X,O,,,西沢ノ頭 (東丹沢)
122182,前聖山,X,X,X,,,
122183,老懐山,X,X,X,,,
122184,要害山,X,O,X,,1642,
122185,愛宕山,X,O,X,,1638,
122186,金嶽,X,X,X,,,
122187,城山,X,X,X,,,
122188,大政山,X,O,X,,7818,
122189,前室山,X,X,X,,,
122190,妙見山,X,O,X,,15381,
122191,奥ノ院峰,X,X,X,,,
122192,里見富士,X,O,X,,15334,
122193,中武生山,X,O,X,,14739,
122194,おかめ山,X,O,X,,5846,
122195,加賀田山,X,O,O,,15071,吾国山
122196,盛金富士,X,O,O,,15355,盛金富士
122197,亀ヶ淵山,X,X,X,,,
122198,真弓山,X,O,O,,15563,真弓山
122199,小瀬富士,X,O,X,,5658,
122200,砂羅向山,X,X,X,,,
122201,小木津山,X,X,O,,,茨城交通神峰営業所
122202,陰陽山,X,O,X,,3573,
122203,痩松山,X,X,X,,,
122204,若駒山,X,X,X,,,
122205,坊主山,X,O,X,,6016,
122206,都山,X,X,X,,,
122207,小倉山,X,X,X,,,
122208,藤兵衛山,X,X,X,,,
122209,烏帽子掛の頭,X,X,X,,,
122210,宮川八溝,X,X,X,,,
122211,月山,X,X,X,,,
122212,荷鞍山,X,O,X,,15356,
122213,三本松,X,X,X,,,
122214,東堂山,X,X,X,,,
122215,剣山,X,X,X,,,
122216,小町山,X,O,O,,6577,小町山
122217,海老面山,X,X,X,,,
122218,塩沢権現山,X,X,X,,,
122219,赤城山,X,X,X,,,
122220,高倉山,X,X,X,,,
122221,昼岩山,X,X,X,,,
122222,石尊山,X,X,X,,,
122223,天狗山,X,X,X,,,
122224,松倉山,X,X,X,,,
122225,半田山,X,X,X,,,
122226,大貝笠置山,X,X,X,,,
122227,権現山,X,X,X,,,
122228,富士山,X,X,X,,,
122229,雷神山,X,X,X,,,
122230,田尻富士,X,X,X,,,
122231,所谷山,X,X,X,,,
122232,猿壁山,X,X,X,,,
122233,羽黒山,X,X,X,,,
122234,黒磯岳,X,O,X,,20088,
122235,関本富士,X,X,X,,,
122236,青田山,X,X,X,,,
122237,高峠山,X,X,X,,,
122238,鍋塚山,X,X,X,,,
122239,川向男体山,X,O,X,,3923,
122240,十文字山,X,X,X,,,
122241,白雲山,X,X,X,,,
122242,小坂富士,X,X,X,,,
122243,焼付山,X,X,X,,,
122244,鷲ヶ峰,X,X,X,,,
122245,鷹ヶ峯,X,X,X,,,
122246,経ヶ岬,X,X,X,,,
122247,徳楽山,X,X,O,,,徳楽山
122248,尾坂山,X,X,X,,,
122249,金時山,X,X,X,,,
122250,嶽山,X,X,X,,,
122251,柳平,X,O,X,,14589,
122252,小原山,X,X,X,,,
122253,木積山,X,X,X,,,
122254,西山,X,X,X,,,
122255,大山,X,X,X,,,
122256,高尾山,X,X,X,,,
122257,得良山,X,X,X,,,
122258,権現山,X,X,X,,,
122259,空山,X,O,X,,15263,
122260,建部山,X,O,X,,9193,
122261,普甲山,X,X,X,,,
122262,大笠山,X,X,X,,,
122263,上滝ノ尾,X,X,X,,,
122264,権現山,X,X,X,,,
122265,空山,X,X,X,,,
122266,堂本山,X,X,X,,,
122267,深山,X,X,X,,,
122268,栗尾山,X,X,X,,,
122269,岸山,X,X,X,,,
122270,三谷山,X,X,X,,,
122271,三郡山,X,X,X,,,
122272,上殿,X,X,X,,,
122273,神奈備山,X,O,X,,15138,
122274,傘峠,X,X,X,,,
122275,ブナノ木峠,X,X,O,,,京都丹波高原国定公園
122276,オバタケダン,X,O,X,,15261,
122277,タケガダン,X,O,X,,15262,
122278,鉢ヶ峰,X,X,X,,,
122279,トチワラ,X,X,X,,,
122280,西谷,X,X,X,,,
122281,福居,X,X,X,,,
122282,鶴ヶ岡,X,X,X,,,
122283,高庵,X,X,X,,,
122284,念仏,X,X,X,,,
122285,高野,X,O,X,,2294,
122286,小淵,X,X,X,,,
122287,仏岩,X,X,X,,,
122288,タカノス,X,X,X,,,
122289,坂原山,X,X,X,,,
122290,恐入道,X,X,X,,,
122291,ババダン,X,O,X,,8851,
122292,滝ノ上,X,O,X,,8071,
122293,ムシンボ,X,X,X,,,
122294,滝ノ高,X,X,X,,,
122295,釜糠,X,X,X,,,
122296,倉ノ谷山,X,X,X,,,
122297,畑ヶ岳,X,O,X,,3765,
122298,空山,X,X,X,,,
122299,笹尾谷山,X,X,X,,,
122300,三角塔,X,X,X,,,
122301,灰屋山,X,O,X,,14835,
122302,ジョウラク,X,O,X,,9136,
122303,黒尾山,X,X,X,,,
122304,嶽山,X,O,X,,14884,
122305,西ノ谷,X,X,X,,,
122306,みすぎ山,X,O,X,,711,
122307,高山,X,X,X,,,
122308,掃雲峰,X,X,X,,,
122309,烏ヶ岳,X,X,O,,,嵐山
122310,高岳,X,X,O,,,高岳 (大阪府・兵庫県)
122311,チセロ谷山,X,O,X,,14328,
122312,魚ノ子山,X,O,X,,1417,
122313,宮メズラ,X,O,X,,2912,
122314,小野山,X,O,O,,7262,帝産湖南交通
122315,戸谷峰,X,X,X,,,
122316,惣谷山,X,X,X,,,
122317,成就山,X,O,X,,15112,
122318,長尾山,X,O,X,,9392,
122319,山上ヶ峰,X,X,X,,,
122320,沓掛山,X,O,O,,7507,嵐山
122321,十方山,X,O,X,,4271,
122322,二石山,X,O,X,,6405,
122323,本宮の峰,X,X,X,,,
122324,鳶ヶ城,X,X,X,,,
122325,天山,X,X,X,,,
122326,弥勒山,X,O,X,,9613,
122327,御嶽山,X,X,X,,,
122328,小松尾山,X,O,X,,4615,
122329,東徳舜瞥山,X,O,O,,2331,ホロホロ山
122330,北漁山,X,X,O,,,漁岳
122331,天園,X,X,O,,,大平山 (鎌倉市)
122332,八菅山,X,X,O,,,尾山耕地
122333,松田山,X,O,O,,5056,松田山
122334,志田山,X,O,X,,4141,
122335,乳頭山,X,O,X,,6009,
122336,丸鉢山,X,O,O,,5966,金時山
122337,吾妻山,X,O,O,,14596,吾妻山 (神奈川県)
122338,峰山,X,O,X,,3129,
122339,灯明山,X,X,X,,,
122340,池辺富士,X,X,O,,,山田富士
122341,川和富士,X,X,X,,,
122342,丸山,X,O,X,,9124,
122343,本堂山,X,O,X,,4736,
122344,秋葉山,X,X,X,,,
122345,見晴らし山,X,X,X,,,
122346,ふじ山,X,X,X,,,
122347,猿島,X,X,X,,,
122348,黒崎の鼻,X,X,X,,,
122349,江の島,X,X,X,,,
122350,加瀬山,X,O,X,,1444,
122351,金沢山,X,O,X,,4240,
122352,峯,X,O,X,,4884,
122353,前金剛,X,X,X,,,
122354,片折岳,X,O,X,,7849,
122355,天ノ又ノ頭,X,X,X,,,
122357,物見岩,X,X,X,,,
122358,ガラ沢岳,X,O,X,,18478,
122359,七面山東峰,X,O,X,,4535,
122360,槍ヶ峰,X,X,X,,,
122361,滝山,X,X,X,,,
122362,相生山,X,X,X,,,
122363,猫石,X,X,O,,,猫魔ヶ岳
122366,冠岩,X,X,X,,,
122367,地獄台,X,O,X,,13956,
122368,ボッコノ頭,X,X,X,,,
122369,薬山,X,X,X,,,
122370,烏帽子岩,X,X,X,,,
122371,箸蔵山,X,O,O,,2861,箸蔵山ロープウェイ
122372,離山,X,X,X,,,
122373,乳山,X,X,X,,,
122374,小根子岳,X,O,O,,7406,根子岳 (長野県)
122375,大洞山,X,O,X,,2683,
122376,天照山,X,X,X,,,
122377,仏谷,X,X,X,,,
122378,上野山,X,X,X,,,
122379,奥尖剣山,X,X,X,,,
122380,若神子山,X,X,X,,,
122381,水無山,X,X,X,,,
122382,鳩吹山,X,X,X,,,
122383,辻山,X,O,X,,8627,
122384,牛ヶ城,X,X,X,,,
122385,天神山,X,X,X,,,
122386,鹿嶺高原,X,X,X,,,
122387,アカノラ山,X,O,X,,15459,
122388,入野谷山,X,X,X,,,
122389,中沢,X,X,X,,,
122390,大松尾山,X,X,X,,,
122391,栂立山,X,O,X,,5669,
122392,上烏帽子山,X,O,X,,1486,
122393,すだれ山,X,X,X,,,
122394,押出山,X,X,X,,,
122395,水梨山,X,O,X,,15260,
122396,峠山,X,X,X,,,
122397,戸澤,X,X,X,,,
122398,とうじあげ山,X,X,X,,,
122399,鬼ヶ城,X,X,X,,,
122400,新栄山,X,X,X,,,
122401,鎌根,X,X,X,,,
122402,代立,X,X,X,,,
122403,梨ノ木山,X,X,X,,,
122404,せいきらし山,X,X,X,,,
122405,木曽峰,X,X,X,,,
122406,法全寺,X,X,X,,,
122407,石灰山,X,X,X,,,
122408,西山,X,X,X,,,
122409,押ノ沢山,X,X,X,,,
122410,寺屋敷,X,X,X,,,
122411,どんねま,X,X,X,,,
122412,立ヶ峰,X,X,X,,,
122413,樽上,X,X,X,,,
122414,切立山,X,X,X,,,
122415,釜谷富士,X,O,X,,4457,
122416,富士ヶ平山,X,O,O,,15214,赤沢富士
122417,京路戸山,X,O,X,,14659,
122418,尾洞山,X,O,X,,2669,
122419,宇賀神山,X,X,X,,,
122420,菩提寺山,X,O,O,,14266,菩提寺山
122421,大屋富士,X,X,X,,,
122422,小川山,X,X,X,,,
122423,介良山,X,O,X,,15371,
122424,ミラムイ,X,X,X,,,
122425,水晶岳,X,O,X,,14602,
122426,南宮山,X,O,X,,14499,
122427,岡山,X,O,X,,6978,
122428,南甘利山,X,O,O,,14743,甘利山
122429,鈴嵐山,X,X,X,,,
122430,天笠平,X,X,X,,,
122431,後山,X,X,O,,,雲取山
122432,中山,X,X,X,,,
122433,おにぎり山,X,X,X,,,
122434,鷺ノ巣岩,X,X,X,,,
122435,高地山,X,O,X,,9651,
122436,浅間山,X,O,X,,6583,
122437,駿河峰,X,O,X,,1558,
122438,大鈩山,X,O,X,,7513,
122439,徳願寺山,X,O,O,,7881,徳願寺山
122440,梵天山,X,O,X,,9823,
122441,飯間山,X,O,X,,3298,
122442,ロンショウ,X,X,X,,,
122443,親柄薬師山,X,O,X,,3151,
122444,房ヶ沢山,X,X,X,,,
122445,あいの峰,X,X,X,,,
122446,古峰山,X,O,O,,5244,古峰山
122447,吾野ノ頭,X,X,X,,,
122448,高突山,X,X,X,,,
122449,竜神山,X,O,X,,7184,
122450,天狗山,X,O,X,,2844,
122451,前武川岳,X,O,O,,8641,武川岳
122452,六道山,X,O,X,,7025,
122453,三浦三良山,X,O,X,,15244,
122454,無実山,X,X,X,,,
122455,大塚山,X,O,X,,1289,
122456,笹の峠,X,X,X,,,
122457,三沢ノ頭,X,X,X,,,
122458,東山,X,O,X,,471,
122459,幌滝山,X,O,X,,14769,
122460,牛の峠,X,X,O,,,牛の峠
122461,ポロモイ山,X,O,O,,2992,トーノシケヌプリ
122462,霧裏山,X,X,O,,,霧裏山
122463,鹿倉山,X,X,O,,,出水山地
122464,栗ヶ峠山,X,X,X,,,
122465,小国巾山,X,X,X,,,
122466,蔵王山,X,O,X,,15028,
122467,三頭山,X,X,X,,,
122468,進藤ヶ池山,X,X,X,,,
122469,戸内牛山,X,X,O,,,戸内牛山
122470,新田差尻,X,X,X,,,
122471,陸別山,X,X,O,,,陸別山
122472,當縁山,X,X,O,,,當縁山
122473,庶路山,X,X,X,,,
122474,高聾山,X,O,X,,7179,
122475,眉山,X,O,O,,9475,眉山 (徳島市)
122476,御所塚山,X,O,X,,15219,
122477,鵜伏山,X,X,O,,,鵜伏山
122478,愛刀稱山,X,O,O,,15378,愛刀稱山
122479,似西山,X,X,X,,,
122480,落石山,X,X,O,,,落石山
122481,月寒台,X,O,X,,8190,
122482,尺別山,X,X,X,,,
122483,篦射峰,X,X,X,,,
122484,朴ノ木山,X,O,X,,9277,
122485,鬼場倉ノ頭,X,X,X,,,
122486,七姫山,X,O,X,,14637,
122487,瀬戸谷山,X,X,X,,,
122488,長棟山,X,X,O,,,六谷山
122489,奥ノ山,X,O,X,,6727,
122490,仁王山,X,O,X,,9170,
122491,奥座峰,X,X,O,,,金剛堂山
122492,三ヶ峰,X,X,X,,,
122493,鉢巻山,X,O,X,,4561,
122494,大明神山,X,X,X,,,
122495,そばかど峰,X,X,X,,,
122496,道谷山,X,X,X,,,
122497,桂山,X,X,X,,,
122498,大谷山,X,O,X,,2381,
122499,八木山,X,O,X,,4895,
122500,金比羅山,X,O,X,,7982,
122501,愛宕山,X,O,X,,3411,
122502,向山,X,O,X,,2512,
122503,白木峠,X,X,X,,,
122504,駒木立,X,X,O,,,七時雨山
122505,猿岩の頭,X,X,X,,,
122506,杉ノ丸,X,O,O,,2098,檜洞丸
122507,笠無,X,X,X,,,
122508,みみ石,X,X,X,,,
122509,御殿,X,O,X,,3773,
122510,五老峰,X,X,X,,,
122511,八丁山,X,X,X,,,
122512,国界三郡山,X,O,X,,20028,
122513,請雨山,X,O,X,,7789,
122514,小町峰峠,X,X,X,,,
122515,黒塚山,X,X,X,,,
122516,神詡連峰,X,X,X,,,
122517,八千鬼山,X,X,X,,,
122518,山ノ神,X,X,X,,,
122519,名所塚,X,X,X,,,
122520,鴨川富士,X,O,X,,15238,
122521,春日峰,X,X,X,,,
122522,熊野峰,X,X,X,,,
122523,寂光山,X,X,X,,,
122524,天神山,X,O,X,,3823,
122525,度祇巌山,X,O,X,,15240,
122526,前山,X,X,X,,,
122527,居谷里山,X,X,X,,,
122528,古城山,X,X,X,,,
122529,御姫山,X,X,X,,,
122530,木曽殿城山,X,X,X,,,
122531,行人岩,X,X,X,,,
122532,唐鳥屋山,X,O,X,,7316,
122533,からたきの峯,X,X,X,,,
122534,烏帽子岳,X,X,X,,,
122535,男高尾山,X,O,X,,6613,
122536,諸河内ノ頭,X,X,X,,,
122537,萩原沢岳,X,X,O,,,三ノ沢岳
122538,樽ヶ沢山,X,X,X,,,
122539,南白山,X,X,O,,,白山
122540,東谷頭,X,X,X,,,
122541,スキー場ノ頭,X,X,X,,,
122542,キニバ岩,X,X,O,,,三ノ沢岳
122543,田代沢ノ頭,X,X,O,,,大無間山
122544,三ノ沢山,X,O,X,,5917,
122545,登家峯,X,X,X,,,
122546,樺沢ノ頭,X,X,X,,,
122547,無岳山,X,O,X,,9806,
122548,ウエンザル岳,X,X,O,,,ウエンザル岳
122549,利別岳,X,O,O,,764,長万部岳
122550,旭岳,X,O,X,,9635,
122551,大平山,X,O,X,,15166,
122552,愛宕山,X,O,X,,9704,
122553,権現山,X,O,X,,3052,
